img_path,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
training_images/TOX13863.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX18855.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
training_images/TOX4840.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
training_images/TOX415.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX22335.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX4272.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX2096.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX3624.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX24802.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
training_images/TOX6619.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX25607.png,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX1312.png,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0
training_images/TOX31549.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX12580.png,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0
training_images/TOX8016.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX26487.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0
training_images/TOX3817.png,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0
training_images/TOX24328.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX5572.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX2684.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX31493.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX12891.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX26412.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX26426.png,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX4359.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
training_images/TOX17236.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX24983.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
training_images/TOX12637.png,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX363.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX4739.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX3609.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX31397.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX24734.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX1584.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX2866.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
training_images/TOX21799.png,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0
training_images/TOX28980.png,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX31618.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX27802.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
training_images/TOX25944.png,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0
training_images/TOX2815.png,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0
training_images/TOX465.png,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
training_images/TOX298.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX2636.png,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX1174.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX25831.png,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,0.0
training_images/TOX307.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX283.png,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
training_images/TOX972.png,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0
training_images/TOX27051.png,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX155.png,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0
training_images/TOX27139.png,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0
training_images/TOX29129.png,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,1.0
training_images/TOX24397.png,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX434.png,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX25776.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX2692.png,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0
training_images/TOX4940.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
training_images/TOX28729.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX18686.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX3155.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
training_images/TOX6536.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX25680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX9149.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX5292.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX26576.png,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0
training_images/TOX6029.png,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX11444.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX959.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX7288.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX28903.png,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0
training_images/TOX9910.png,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX5811.png,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX1941.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX26430.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
training_images/TOX2056.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX21997.png,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX1633.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX29369.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX21604.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX3342.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX24777.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX375.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
training_images/TOX28810.png,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
training_images/TOX31392.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
training_images/TOX5257.png,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0
training_images/TOX20284.png,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX265.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX27795.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX4498.png,0.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0
training_images/TOX27880.png,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
training_images/TOX5610.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX9240.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX25414.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX12655.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX26525.png,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
training_images/TOX25785.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0
training_images/TOX2785.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX280.png,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX7844.png,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX31594.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX190.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX4800.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX4522.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX17571.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX27487.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX6461.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX27477.png,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0
training_images/TOX28652.png,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX6563.png,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0
training_images/TOX7323.png,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
training_images/TOX970.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
training_images/TOX26626.png,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX26603.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX213.png,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0
training_images/TOX21261.png,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
training_images/TOX7550.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX28963.png,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX688.png,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
training_images/TOX20757.png,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
training_images/TOX3636.png,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0
training_images/TOX2883.png,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
training_images/TOX27825.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX87.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX31606.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX2541.png,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
training_images/TOX3532.png,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
training_images/TOX25390.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX7536.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX31526.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX2420.png,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX9233.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX24575.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX523.png,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0
training_images/TOX24504.png,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0
training_images/TOX31391.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
training_images/TOX7567.png,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
training_images/TOX21954.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX25935.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX27706.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX7368.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
training_images/TOX3370.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0
training_images/TOX24618.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX17527.png,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX1902.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX6132.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX27704.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX20002.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX6450.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX1104.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX2086.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX24347.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX2128.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX27372.png,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0
training_images/TOX7494.png,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
training_images/TOX21424.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX1857.png,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0
training_images/TOX24781.png,0.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,0.0
training_images/TOX20611.png,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,0.0
training_images/TOX27524.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX25082.png,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0
training_images/TOX27614.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX28863.png,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
training_images/TOX31524.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX26225.png,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0
training_images/TOX26406.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX28695.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX24842.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX20246.png,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0
training_images/TOX25769.png,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX21460.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX26116.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX135.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX27090.png,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX22263.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0
training_images/TOX16435.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
training_images/TOX384.png,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX3427.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX21665.png,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
training_images/TOX7158.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX24953.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX7412.png,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX276.png,0.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
training_images/TOX27927.png,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0
training_images/TOX24913.png,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
training_images/TOX2593.png,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX1391.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
training_images/TOX28547.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX25709.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX15783.png,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0
training_images/TOX26168.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX31443.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX7515.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0
training_images/TOX27379.png,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0
training_images/TOX26868.png,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX22491.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
training_images/TOX27757.png,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
training_images/TOX28884.png,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX666.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX18881.png,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0
training_images/TOX31393.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX28621.png,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0
training_images/TOX28893.png,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
training_images/TOX3908.png,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
training_images/TOX31589.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX26614.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX26309.png,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0
training_images/TOX25498.png,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0
training_images/TOX3258.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX25248.png,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
training_images/TOX25168.png,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
training_images/TOX31437.png,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
training_images/TOX5148.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX26517.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
training_images/TOX20731.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX6698.png,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
training_images/TOX1901.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX24200.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX6505.png,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
training_images/TOX26318.png,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
training_images/TOX25673.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training_images/TOX26729.png,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
